"AzureRmApplicationGateway","The New-AzureRmApplicationGateway cmdlet creates an Azure application gateway.
","New-AzureRmApplicationGateway",,"New"
"AzureRmApplicationGatewayAuthenticationCertificate","The New-AzureRmApplicationGatewayAuthenticationCertificate cmdlet creates an authentication certificate for an Azure application gateway.","New-AzureRmApplicationGatewayAuthenticationCertificate",,"New"
"AzureRmApplicationGatewayBackendAddressPool","The New-AzureRmApplicationGatewayBackendAddressPool cmdlet creates a back-end address pool for an Azure application gateway. A back-end address can be specified as an IP address, a fully-qualified domain name (FQDN) or an IP configuration ID.","New-AzureRmApplicationGatewayBackendAddressPool",,"New"
"AzureRmApplicationGatewayBackendHttpSettings","The New-AzureRmApplicationGatewayBackendHttpSettings cmdlet creates back-end HTTP settings for an application gateway. Back-end HTTP settings are applied to all back-end servers in a pool.","New-AzureRmApplicationGatewayBackendHttpSettings",,"New"
"AzureRmApplicationGatewayConnectionDraining","The New-AzureRmApplicationGatewayConnectionDraining cmdlet creates a new connection draining configuration for back-end HTTP settings.","New-AzureRmApplicationGatewayConnectionDraining",,"New"
"AzureRmApplicationGatewayFirewallDisabledRuleGroupConfig","The New-AzureRmApplicationGatewayFirewallDisabledRuleGroupConfig cmdlet creates a new disabled rule group configuration.","New-AzureRmApplicationGatewayFirewallDisabledRuleGroupConfig",,"New"
"AzureRmApplicationGatewayFrontendIPConfig","The New-AzureRmApplicationGatewayFrontendIPConfig cmdlet creates a front-end IP configuraton for an Azure application gateway. An application gateway supports two types of front-end IP configuration:
","New-AzureRmApplicationGatewayFrontendIPConfig",,"New"
"AzureRmApplicationGatewayFrontendPort","The New-AzureRmApplicationGatewayFrontendPort cmdlet creates a front-end port for an Azure application gateway.","New-AzureRmApplicationGatewayFrontendPort",,"New"
"AzureRmApplicationGatewayHttpListener","The New-AzureRmApplicationGatewayHttpListener cmdlet creates an HTTP listener for an Azure application gateway.","New-AzureRmApplicationGatewayHttpListener",,"New"
"AzureRmApplicationGatewayIPConfiguration","The New-AzureRmApplicationGatewayIPConfiguration cmdlet creates an IP configuration for an application gateway. The IP configuration contains the subnet in which application gateway is deployed.","New-AzureRmApplicationGatewayIPConfiguration",,"New"
"AzureRmApplicationGatewayPathRuleConfig","The New-AzureRmApplicationGatewayPathRuleConfig cmdlet creates an application gateway path rule. Rules created by this cmdlet can be added to a collection of URL path map configuration settings and then assigned to a gateway.
","New-AzureRmApplicationGatewayPathRuleConfig",,"New"
"AzureRmApplicationGatewayProbeConfig","The New-AzureRmApplicationGatewayProbeConfig cmdlet creates a health probe.","New-AzureRmApplicationGatewayProbeConfig",,"New"
"AzureRmApplicationGatewayProbeHealthResponseMatch","The Add-AzureRmApplicationGatewayProbeHealthResponseMatch cmdlet creates a health probe response match used by Health Probe for an application gateway.","New-AzureRmApplicationGatewayProbeHealthResponseMatch",,"New"
"AzureRmApplicationGatewayRedirectConfiguration","The New-AzureRmApplicationGatewayRedirectConfiguration cmdlet creates a redirect configuration for an application gateway.","New-AzureRmApplicationGatewayRedirectConfiguration",,"New"
"AzureRmApplicationGatewayRequestRoutingRule","The Add-AzureRmApplicationGatewayRequestRoutingRule cmdlet creates a request routing rule for an Azure application gateway.","New-AzureRmApplicationGatewayRequestRoutingRule",,"New"
"AzureRmApplicationGatewaySku","The New-AzureRmApplicationGatewaySku cmdlet creates a stock keeping unit (SKU) for an Azure application gateway.","New-AzureRmApplicationGatewaySku",,"New"
"AzureRmApplicationGatewaySslCertificate","The New-AzureRmApplicationGatewaySslCertificate cmdlet creates an SSL certificate for an Azure application gateway.","New-AzureRmApplicationGatewaySslCertificate",,"New"
"AzureRmApplicationGatewaySslPolicy","The New-AzureRmApplicationGatewaySslPolicy cmdlet creates an SSL policy for an application gateway.","New-AzureRmApplicationGatewaySslPolicy",,"New"
"AzureRmApplicationGatewayUrlPathMapConfig","The New-AzureRmApplicationGatewayUrlPathMapConfig cmdlet creates an array of URL path mappings to a backend server pool.","New-AzureRmApplicationGatewayUrlPathMapConfig",,"New"
"AzureRmApplicationGatewayWebApplicationFirewallConfiguration","The New-AzureRmApplicationGatewayWebApplicationFirewallConfiguration cmdlet creates a web application firewall (WAF) configuration for an Azure application gateway.","New-AzureRmApplicationGatewayWebApplicationFirewallConfiguration",,"New"
"AzureRmApplicationInsights","Create a new application insights resource","New-AzureRmApplicationInsights",,"New"
"AzureRmApplicationInsightsApiKey","Create an application insights api keys for an application insights resource","New-AzureRmApplicationInsightsApiKey",,"New"
"AzureRmApplicationInsightsContinuousExport","Create a new application insights continuous export configuration for an application insights resource","New-AzureRmApplicationInsightsContinuousExport",,"New"
"AzureRmApplicationSecurityGroup","The New-AzureRmApplicationSecurityGroup cmdlet creates an application security group.","New-AzureRmApplicationSecurityGroup",,"New"
"AzureRmAppServicePlan","The New-AzureRmAppServicePlan cmdlet creates an Azure App Service plan in a given Geo location with the specified Tier, worker size, and number of workers.","New-AzureRmAppServicePlan",,"New"
"AzureRmAutomationAccount","The New-AzureRmAutomationAccount cmdlet creates an Azure Automation account in a resource group.
","New-AzureRmAutomationAccount",,"New"
"AzureRmAutomationCertificate","The New-AzureRmAutomationCertificate cmdlet creates a certificate in Azure Automation. Provide the path to a certificate file to upload.","New-AzureRmAutomationCertificate",,"New"
"AzureRmAutomationConnection","The New-AzureRmAutomationConnection cmdlet creates a connection in Azure Automation.","New-AzureRmAutomationConnection",,"New"
"AzureRmAutomationCredential","The New-AzureRmAutomationCredential cmdlet creates a credential as a PSCredential object in Azure Automation.","New-AzureRmAutomationCredential",,"New"
"AzureRmAutomationKey","The New-AzureRmAutomationKey cmdlet regenerates registration keys for an Azure Automation account.","New-AzureRmAutomationKey",,"New"
"AzureRmAutomationModule","The New-AzureRmAutomationModule cmdlet imports a module into Azure Automation. This command accepts a compressed file that has a .zip file name extension. The file contains a folder that includes a file that is one of the following types:
","New-AzureRmAutomationModule",,"New"
"AzureRmAutomationRunbook","The New-AzureRmAutomationRunbook cmdlet creates an empty Azure Automation runbook by using APS. Specify a name for the runbook.","New-AzureRmAutomationRunbook",,"New"
"AzureRmAutomationSchedule","The New-AzureRmAutomationSchedule cmdlet creates a schedule in Azure Automation.","New-AzureRmAutomationSchedule",,"New"
"AzureRmAutomationVariable","The New-AzureRmAutomationVariable cmdlet creates a variable in Azure Automation. To encrypt the variable, specify the Encrypted parameter. You cannot modify the encrypted state of a variable after creation.","New-AzureRmAutomationVariable",,"New"
"AzureRmAutomationWebhook","The New-AzureRmAutomationWebhook cmdlet creates a webhook for an Azure Automation runbook.
","New-AzureRmAutomationWebhook",,"New"
"AzureRmAutoscaleNotification","The New-AzureRmAutoscaleNotification cmdlet creates an email notification for Autoscale.","New-AzureRmAutoscaleNotification",,"New"
"AzureRmAutoscaleProfile","The New-AzureRmAutoscaleProfile cmdlet creates an Autoscale profile.","New-AzureRmAutoscaleProfile",,"New"
"AzureRmAutoscaleRule","The New-AzureRmAutoscaleRule cmdlet creates an Autoscale rule.","New-AzureRmAutoscaleRule",,"New"
"AzureRmAutoscaleWebhook","The New-AzureRmAutoscaleWebhook cmdlet creates an Autoscale webhook.","New-AzureRmAutoscaleWebhook",,"New"
"AzureRmAvailabilitySet","The New-AzureRmAvailabilitySet cmdlet creates an Azure availability set.","New-AzureRmAvailabilitySet",,"New"
"AzureRmBackupProtectionPolicy","The New-AzureRmBackupProtectionPolicy cmdlet creates an Azure Backup policy as an Azure PowerShell object.
","New-AzureRmBackupProtectionPolicy",,"New"
"AzureRmBackupRetentionPolicyObject","The New-AzureRmBackupRetentionPolicyObject cmdlet creates an Azure Backup retention policy. A retention policy defines how long Backup keeps a recovery point. The types of retention are the following:
","New-AzureRmBackupRetentionPolicyObject",,"New"
"AzureRmBackupVault","The New-AzureRmBackupVault cmdlet creates an Azure Backup vault. This cmdlet returns an AzureRmBackupVault object that acts as a reference to the vault entity.","New-AzureRmBackupVault",,"New"
"AzureRmBatchAccount","The New-AzureRmBatchAccount cmdlet creates an Azure Batch account for the specified resource group and location.","New-AzureRmBatchAccount",,"New"
"AzureRmBatchAccountKey","The New-AzureRmBatchAccountKey cmdlet regenerates the primary or secondary key of an Azure Batch account. The cmdlet returns a BatchAccountContext object that has its current PrimaryAccountKey and SecondaryAccountKey properties.","New-AzureRmBatchAccountKey",,"New"
"AzureRmBatchApplication","The New-AzureRmBatchApplication cmdlet adds an application to the specified Azure Batch account.","New-AzureRmBatchApplication",,"New"
"AzureRmBatchApplicationPackage","The New-AzureRmBatchApplicationPackage cmdlet creates an application package in an Azure Batch account.","New-AzureRmBatchApplicationPackage",,"New"
"AzureRmCdnCustomDomain","The New-AzureRmCdnCustomDomain cmdlet creates a custom domain for the Azure Content Delivery Network (CDN) endpoint.","New-AzureRmCdnCustomDomain",,"New"
"AzureRmCdnEndpoint","The New-AzureRmCdnEndpoint cmdlet creates an Azure Content Delivery Network (CDN) endpoint.","New-AzureRmCdnEndpoint",,"New"
"AzureRmCdnProfile","The New-AzureRmCdnProfile cmdlet creates an Azure Content Delivery Network (CDN) profile.","New-AzureRmCdnProfile",,"New"
"AzureRmCognitiveServicesAccount","The New-AzureRmCognitiveServicesAccount cmdlet creates a Cognitive Services account with the specified type and SKU.","New-AzureRmCognitiveServicesAccount",,"New"
"AzureRmCognitiveServicesAccountKey","The New-AzureRmCognitiveServicesAccountKey cmdlet regenerates an API key for a Cognitive Services account.","New-AzureRmCognitiveServicesAccountKey",,"New"
"AzureRmConsumptionBudget","The New-AzureRmConsumptionBudget cmdlet creates a budget in either a subscription or a resource group.","New-AzureRmConsumptionBudget",,"New"
"AzureRmContainerGroup","The New-AzureRmContainerGroup cmdlets creates a container group.","New-AzureRmContainerGroup",,"New"
"AzureRmContainerRegistry","The New-AzureRmContainerRegistry cmdlet creates a container registry.","New-AzureRmContainerRegistry",,"New"
"AzureRmContainerRegistryReplication","The New-AzureRmContainerRegistryReplication cmdlet creates a new container registry replication.","New-AzureRmContainerRegistryReplication",,"New"
"AzureRmContainerRegistryWebhook","The New-AzureRmContainerRegistryWebhook cmdlet creates a container registry webhook.","New-AzureRmContainerRegistryWebhook",,"New"
"AzureRmContainerService","The New-AzureRmContainerService cmdlet creates a container service. Specify a container service object that you can create by using the New-AzureRmContainerServiceConfig cmdlet.","New-AzureRmContainerService",,"New"
"AzureRmContainerServiceConfig","The New-AzureRmContainerServiceConfig cmdlet creates a local configuration object for a container service. Provide this object to the New-AzureRmContainerService cmdlet to create a container service.","New-AzureRmContainerServiceConfig",,"New"
"AzureRmDataFactory","The New-AzureRmDataFactory cmdlet creates a data factory with the specified resource group name and location.
","New-AzureRmDataFactory",,"New"
"AzureRmDataFactoryDataset","The New-AzureRmDataFactoryDataset cmdlet creates a dataset in Azure Data Factory. If you specify a name for a dataset that already exists, this cmdlet prompts you for confirmation before it replaces the dataset. If you specify the Force parameter, the cmdlet replaces the existing dataset without confirmation.
","New-AzureRmDataFactoryDataset",,"New"
"AzureRmDataFactoryEncryptValue","The New-AzureRmDataFactoryEncryptValue cmdlet encrypts sensitive data, such as a password or a Microsoft SQL Server connection string, and returns an encrypted value.","New-AzureRmDataFactoryEncryptValue",,"New"
"AzureRmDataFactoryGateway","The New-AzureRmDataFactoryGateway cmdlet creates a gateway in Azure Data Factory.","New-AzureRmDataFactoryGateway",,"New"
"AzureRmDataFactoryGatewayAuthKey","The New-AzureRmDataFactoryGatewayAuthKey cmdlet creates gateway auth key for a specified Azure Data Factory gateway. You register the gateway with a cloud service by using this key.","New-AzureRmDataFactoryGatewayAuthKey",,"New"
"AzureRmDataFactoryGatewayKey","The New-AzureRmDataFactoryGatewayKey cmdlet creates a gateway key for a specified Azure Data Factory gateway. You register the gateway with a cloud service by using this key. This cmdlet is deprecated, and you should use New-AzureRmDataFactoryGatewayAuthKey instead.","New-AzureRmDataFactoryGatewayKey",,"New"
"AzureRmDataFactoryHub","The New-AzureRmDataFactoryHub cmdlet creates a hub for Azure Data Factory in the specified Azure resource group and in the specified data factory with the specified file definition. After you create the hub, you can use it to store and manage linked services in a group, and you can add pipelines to the hub.","New-AzureRmDataFactoryHub",,"New"
"AzureRmDataFactoryLinkedService","The New-AzureRmDataFactoryLinkedService cmdlet links a data store or a cloud service to Azure Data Factory. If you specify a name for a linked service that already exists, this cmdlet prompts you for confirmation before it replaces the linked service. If you specify the Force parameter, the cmdlet replaces the existing linked service without confirmation.
","New-AzureRmDataFactoryLinkedService",,"New"
"AzureRmDataFactoryPipeline","The New-AzureRmDataFactoryPipeline cmdlet creates a pipeline in Azure Data Factory. If you specify a name for a pipeline that already exists, the cmdlet prompts you for confirmation before it replaces the pipeline. If you specify the Force parameter, the cmdlet replaces the existing pipeline without confirmation.
","New-AzureRmDataFactoryPipeline",,"New"
"AzureRmDataFactoryV2IntegrationRuntimeKey","The cmdlet New-AzureRmDataFactoryV2IntegrationRuntimeKey regenerates the integration runtime key with the key name specified by 'KeyName' parameter. The previous key will is invalid.","New-AzureRmDataFactoryV2IntegrationRuntimeKey",,"New"
"AzureRmDataFactoryV2LinkedServiceEncryptedCredential","The New-AzureRmDataFactoryV2LinkedServiceEncryptCredential cmdlet encrypt credential in linked service with specified integration runtime.","New-AzureRmDataFactoryV2LinkedServiceEncryptedCredential",,"New"
"AzureRmDataLakeAnalyticsAccount","The New-AzureRmDataLakeAnalyticsAccount cmdlet creates an Azure Data Lake Analytics account.","New-AzureRmDataLakeAnalyticsAccount",,"New"
"AzureRmDataLakeAnalyticsCatalogCredential","The New-AzureRmDataLakeAnalyticsCatalogCredential cmdlet creates a new credential to use in an Azure Data Lake Analytics catalog for connecting to external data sources.","New-AzureRmDataLakeAnalyticsCatalogCredential",,"New"
"AzureRmDataLakeAnalyticsCatalogSecret","The New-AzureRmDataLakeAnalyticsCatalogSecret cmdlet creates a secret to use in an Azure Data Lake Analytics catalog.","New-AzureRmDataLakeAnalyticsCatalogSecret",,"New"
"AzureRmDataLakeAnalyticsComputePolicy","The New-AzureRmDataLakeAnalyticsComputePolicy creates the specified compute policy rule for a specific AAD entity in an Azure Data Lake Analytics account.","New-AzureRmDataLakeAnalyticsComputePolicy",,"New"
"AzureRmDataLakeStoreAccount","The New-AzureRmDataLakeStoreAccount cmdlet creates a new Data Lake Store account.","New-AzureRmDataLakeStoreAccount",,"New"
"AzureRmDataLakeStoreItem","The New-AzureRmDataLakeStoreItem cmdlet creates a new file or folder in Data Lake Store.","New-AzureRmDataLakeStoreItem",,"New"
"AzureRmDdosProtectionPlan","The New-AzureRmDdosProtectionPlan cmdlet creates a DDoS protection plan.","New-AzureRmDdosProtectionPlan",,"New"
"AzureRmDisk","The New-AzureRmDisk cmdlet creates a managed disk.","New-AzureRmDisk",,"New"
"AzureRmDiskConfig","The New-AzureRmDiskConfig cmdlet creates a configurable disk object.","New-AzureRmDiskConfig",,"New"
"AzureRmDiskUpdateConfig","The New-AzureRmDiskUpdateConfig cmdlet creates a configurable disk update object.","New-AzureRmDiskUpdateConfig",,"New"
"AzureRmDnsRecordConfig","The New-AzureRmDnsRecordConfig cmdlet creates a local DnsRecord object. An array of these objects is passed to the New-AzureRmDnsRecordSet cmdlet using the DnsRecords parameter to specify the records to create in the record set.","New-AzureRmDnsRecordConfig",,"New"
"AzureRmDnsRecordSet","The New-AzureRmDnsRecordSet cmdlet creates a new Domain Name System (DNS) record set with the specified name and type in the specified zone. A RecordSet object is a set of DNS records with the same name and type. Note that the name is relative to the zone and not the fully qualified name.
","New-AzureRmDnsRecordSet",,"New"
"AzureRmDnsZone","The New-AzureRmDnsZone cmdlet creates a new Domain Name System (DNS) zone in the specified resource group. You must specify a unique DNS zone name for the Name parameter or the cmdlet will return an error. After the zone is created, use the New-AzureRmDnsRecordSet cmdlet to create record sets in the zone.
","New-AzureRmDnsZone",,"New"
"AzureRmEventGridSubscription","Create a new event subscription to an Azure Event Grid topic, a supported Azure resource, an Azure subscription or Resource Group. To create an event subscription to the currently selected Azure subscription, specify the event subscription name and the destination endpoint. To create an event subscription to a resource group, specify the resource group name in addition to the event subscription name and the destination endpoint. To create an event subscription to an Azure Event Grid topic, specify the topic name as well. To create an event subscription to a supported Azure resource, specify the full resource ID of the resource. To view the list of supported types, run the Get-AzureRmEventGridTopicType cmdlet.","New-AzureRmEventGridSubscription",,"New"
"AzureRmEventGridTopic","Creates a new Azure Event Grid Topic. Once the topic is created, an application can publish events to the topic endpoint.","New-AzureRmEventGridTopic",,"New"
"AzureRmEventGridTopicKey","Regenerates the shared access key for an Azure Event Grid Topic.","New-AzureRmEventGridTopicKey",,"New"
"AzureRmEventHub","The New-AzureRmEventHub cmdlet creates a new Azure Event Hub. To create Eventhub with Capture description properties, please follow the below steps (Examples 2).","New-AzureRmEventHub",,"New"
"AzureRmEventHubAuthorizationRule","The New-AzureRmEventHubAuthorizationRule cmdlet creates a new Event Hubs authorization rule.","New-AzureRmEventHubAuthorizationRule",,"New"
"AzureRmEventHubConsumerGroup",,"New-AzureRmEventHubConsumerGroup",,"New"
"AzureRmEventHubGeoDRConfiguration","The New-AzureRmEventHubGeoDRConfiguration cmdlet Creates a new Alias(Disaster Recovery configuration)","New-AzureRmEventHubGeoDRConfiguration",,"New"
"AzureRmEventHubKey","The New-AzureRmEventHubKey cmdlet regenerates the primary or secondary SAS key for the specified Event Hubs authorization rule.","New-AzureRmEventHubKey",,"New"
"AzureRmEventHubNamespace","The New-AzureRmEventHubNamespace cmdlet creates a new namespace of type Event Hubs.","New-AzureRmEventHubNamespace",,"New"
"AzureRmExpressRouteCircuit","The New-AzureRmExpressRouteCircuit cmdlet creates an Azure express route circuit.","New-AzureRmExpressRouteCircuit",,"New"
"AzureRmExpressRouteCircuitAuthorization","The New-AzureRmExpressRouteCircuitAuthorization cmdlet creates a circuit authorization that can be added to an ExpressRoute circuit. ExpressRoute circuits connect your on-premises network to the Microsoft cloud by using a connectivity provider instead of the public Internet. The owner of an ExpressRoute circuit can create as many as 10 authorizations for each circuit; these authorizations generate an authorization key that can be used by a virtual network owner to connect a network to the circuit. There can only one authorization per virtual network.
","New-AzureRmExpressRouteCircuitAuthorization",,"New"
"AzureRmExpressRouteCircuitPeeringConfig","The New-AzureRmExpressRouteCircuitPeeringConfig cmdlet adds a peering configuration to an ExpressRoute circuit. ExpressRoute circuits connect your on-premises network to the Microsoft cloud by using a connectivity provider instead of the public Internet.","New-AzureRmExpressRouteCircuitPeeringConfig",,"New"
"AzureRmHDInsightCluster","The New-AzureHDInsightCluster creates an Azure HDInsight cluster by using the specified parameters or by using a configuration object that is created by using the New-AzureRmHDInsightClusterConfig cmdlet.","New-AzureRmHDInsightCluster",,"New"
"AzureRmHDInsightClusterConfig","The New-AzureRmHDInsightClusterConfig cmdlet creates a non-persisted object that describes an Azure HDInsight cluster configuration.","New-AzureRmHDInsightClusterConfig",,"New"
"AzureRmHDInsightHiveJobDefinition","The New-AzureRmHDInsightHiveJobDefinition cmdlet defines a Hive job object for use with an Azure HDInsight cluster.","New-AzureRmHDInsightHiveJobDefinition",,"New"
"AzureRmHDInsightMapReduceJobDefinition","The New-AzureRmHDInsightMapReduceJobDefinition cmdlet defines a new MapReduce job for use with an Azure HDInsight cluster.","New-AzureRmHDInsightMapReduceJobDefinition",,"New"
"AzureRmHDInsightPigJobDefinition","The New-AzureRmHDInsightPigJobDefinition cmdlet defines a Pig job object for use with an Azure HDInsight cluster.","New-AzureRmHDInsightPigJobDefinition",,"New"
"AzureRmHDInsightSqoopJobDefinition","The New-AzureRmHDInsightSqoopJobDefinition cmdlet defines a Sqoop job object for use with an Azure HDInsight cluster.","New-AzureRmHDInsightSqoopJobDefinition",,"New"
"AzureRmHDInsightStreamingMapReduceJobDefinition","The New-AzureRmHDInsightStreamingMapReduceJobDefinition cmdlet defines a Streaming MapReduce job object for use with an Azure HDInsight cluster.","New-AzureRmHDInsightStreamingMapReduceJobDefinition",,"New"
"AzureRmImage","The New-AzureRmImage cmdlet creates an image.","New-AzureRmImage",,"New"
"AzureRmImageConfig","The New-AzureRmImageConfig cmdlet creates a configurable image object.","New-AzureRmImageConfig",,"New"
"AzureRmIntegrationAccount","The New-AzureRmIntegrationAccount cmdlet creates an integration account. This cmdlet returns an object that represents the integration account.Specify a name, location, resource group name, and SKU name.
","New-AzureRmIntegrationAccount",,"New"
"AzureRmIntegrationAccountAgreement","The New-AzureRmIntegrationAccountAgreement cmdlet creates an integration account agreement. This cmdlet returns an object that represents the integration account agreement. Specify the integration account name, resource group name, agreement name, type, partner name, partner qualifiers, and agreement content.
","New-AzureRmIntegrationAccountAgreement",,"New"
"AzureRmIntegrationAccountCertificate","The New-AzureRmIntegrationAccountCertificate cmdlet creates an integration account certificate. This cmdlet returns an object that represents the integration account certificate. Specify the integration account name, resource group name, certificate name, key name, key version, and key vault ID. Template parameter file values that you specify at the command line take precedence over template parameter values in a template parameter object.
","New-AzureRmIntegrationAccountCertificate",,"New"
"AzureRmIntegrationAccountMap","The New-AzureRmIntegrationAccountMap cmdlet creates an integration account map. This cmdlet returns an object that represents the integration account map. Specifying the integration account name, resource group name, map name, and map definition.
","New-AzureRmIntegrationAccountMap",,"New"
"AzureRmIntegrationAccountPartner","The New-AzureRmIntegrationAccountPartner cmdlet creates an integration account partner. This cmdlet returns an object that represents the integration account partner. Specify the integration account name, resource group name, partner name, and partner identities.
","New-AzureRmIntegrationAccountPartner",,"New"
"AzureRmIntegrationAccountSchema","The New-AzureRmIntegrationAccountSchema cmdlet creates an integration account schema. This cmdlet returns an object that represents the integration account schema. Specify the integration account name, resource group name, schema name, and schema definition.
","New-AzureRmIntegrationAccountSchema",,"New"
"AzureRmIotHub","Creates a new IotHub. You can create the IotHub with either the default properties or specify the input proerties.","New-AzureRmIotHub",,"New"
"AzureRmIotHubExportDevices","Creates a new export devices job for the IotHub. This will export all the devices to the specified container.  Refer to the following article on how to generate the SAS URI. https://azure.microsoft.com/en-us/documentation/articles/iot-hub-bulk-identity-mgmt/ .","New-AzureRmIotHubExportDevices",,"New"
"AzureRmIotHubImportDevices","Creates a new import devices job for the IotHub. This will import all the devices to the IotHub from the specified container.  Refer to the following article on how to generate the SAS URI. https://azure.microsoft.com/en-us/documentation/articles/iot-hub-bulk-identity-mgmt/ .","New-AzureRmIotHubImportDevices",,"New"
"AzureRmIpsecPolicy","The New-AzureRmIpsecPolicy cmdlet creates an IPSec policy proposal to be used in a virtual network gateway connection.","New-AzureRmIpsecPolicy",,"New"
"AzureRmKeyVault","The New-AzureRmKeyVault cmdlet creates a key vault in the specified resource group. This cmdlet also grants permissions to the currently logged on user to add, remove, or list keys and secrets in the key vault.
","New-AzureRmKeyVault",,"New"
"AzureRmLoadBalancer","The New-AzureRmLoadBalancer cmdlet creates an Azure load balancer.","New-AzureRmLoadBalancer",,"New"
"AzureRmLoadBalancerBackendAddressPoolConfig","The New-AzureRmLoadBalancerBackendAddressPoolConfig cmdlet creates a backend address pool configuration for an Azure load balancer.","New-AzureRmLoadBalancerBackendAddressPoolConfig",,"New"
"AzureRmLoadBalancerFrontendIpConfig","The New-AzureRmLoadBalancerFrontendIpConfig cmdlet creates a front-end IP configuration for an Azure load balancer.","New-AzureRmLoadBalancerFrontendIpConfig",,"New"
"AzureRmLoadBalancerInboundNatPoolConfig","","New-AzureRmLoadBalancerInboundNatPoolConfig",,"New"
"AzureRmLoadBalancerInboundNatRuleConfig","The New-AzureRmLoadBalancerInboundNatRuleConfig cmdlet creates an inbound network address translation (NAT) rule configuration for an Azure load balancer.","New-AzureRmLoadBalancerInboundNatRuleConfig",,"New"
"AzureRmLoadBalancerProbeConfig","The New-AzureRmLoadBalancerProbeConfig cmdlet creates a probe configuration for an Azure load balancer.","New-AzureRmLoadBalancerProbeConfig",,"New"
"AzureRmLoadBalancerRuleConfig","The New-AzureRmLoadBalancerRuleConfig cmdlet creates a rule configuration for an Azure load balancer.","New-AzureRmLoadBalancerRuleConfig",,"New"
"AzureRmLocalNetworkGateway","The Local Network Gateway is the object representing your VPN device On-Premises.
","New-AzureRmLocalNetworkGateway",,"New"
"AzureRmLogicApp","The New-AzureRmLogicApp cmdlet creates a logic app by using the Logic Apps feature. A logic app is a collection of actions or triggers defined in Logic App definition. This cmdlet returns a Workflow object.
","New-AzureRmLogicApp",,"New"
"AzureRmManagedApplication","The New-AzureRmManagedApplication cmdlet creates an Azure Managed Application.","New-AzureRmManagedApplication",,"New"
"AzureRmManagedApplicationDefinition","The New-AzureRmManagedApplicationDefinition cmdlet creates a managed application definition.","New-AzureRmManagedApplicationDefinition",,"New"
"AzureRmManagementGroup","The New-AzureRMManagementGroup cmdlet creates a management group.","New-AzureRmManagementGroup",,"New"
"AzureRmManagementGroupSubscription","The New-AzureRMManagementGroupSubscription cmdlet adds a Subscription to a Management Group.","New-AzureRmManagementGroupSubscription",,"New"
"AzureRmMediaService","The New-AzureRmMediaService cmdlet creates a media service. If the media service already exists, this cmdlet update its properties.","New-AzureRmMediaService",,"New"
"AzureRmMediaServiceStorageConfig","The New-AzureRmMediaServiceStorageConfig cmdlet creates a storage account configuration for the media service cmdlets.","New-AzureRmMediaServiceStorageConfig",,"New"
"AzureRmMlCommitmentPlan","Creates an Azure Machine Learning commitment plan in an existing resource group. If a commitment plan with the same name exists in the resource group, the call acts as an update operation and the existing commitment plan is overwritten.","New-AzureRmMlCommitmentPlan",,"New"
"AzureRmMlOpCluster","Creates a new operationalization cluster. This will create a cluster object, a container service if needed, application insights, and an azure container registry.","New-AzureRmMlOpCluster",,"New"
"AzureRmMlWebService","Creates an Azure Machine Learning web service in an existing resource group. If a web service with the same name exists in the resource group, the call acts as an update operation and the existing web service is overwritten.","New-AzureRmMlWebService",,"New"
"AzureRmNetworkInterface","The New-AzureRmNetworkInterface cmdlet creates an Azure network interface.","New-AzureRmNetworkInterface",,"New"
"AzureRmNetworkInterfaceIpConfig","The New-AzureRmNetworkInterfaceIpConfig cmdlet creates an Azure network interface IP configuration for a network interface.","New-AzureRmNetworkInterfaceIpConfig",,"New"
"AzureRmNetworkSecurityGroup","The New-AzureRmNetworkSecurityGroup cmdlet creates an Azure network security group.","New-AzureRmNetworkSecurityGroup",,"New"
"AzureRmNetworkSecurityRuleConfig","The New-AzureRmNetworkSecurityRuleConfig cmdlet creates an Azure network security rule configuration for a network security group.","New-AzureRmNetworkSecurityRuleConfig",,"New"
"AzureRmNetworkWatcher","The New-AzureRmNetworkWatcher cmdlet creates a new Network Watcher resource.","New-AzureRmNetworkWatcher",,"New"
"AzureRmNetworkWatcherConnectionMonitor","The New-AzureRmNetworkWatcherConnectionMonitor cmdlet rcreates a connection monitor for a specified source and destination.","New-AzureRmNetworkWatcherConnectionMonitor",,"New"
"AzureRmNetworkWatcherPacketCapture","The New-AzureRmNetworkWatcherPacketCapture cmdlet creates a new packet capture resource and starts a packet capture session on a VM. The length of the Packet Capture sessions can be configured via a time constraint or a size constraint. The amount of data captured for each packet can also be configured. Filters can be applied to a given packet capture session, allowing you to customize the type of packets captured. Filters can restrict packets on local and remote IP addresses & address ranges, local and remote ports & port ranges, and the session level protocol to be captured. Filters are composable, and multiple filters can be applied to provide you with granularity of capture.","New-AzureRmNetworkWatcherPacketCapture",,"New"
"AzureRmNetworkWatcherProtocolConfiguration","The New-AzureRmNetworkWatcherProtocolConfiguration cmdlet creates a new protocol configuration object.  This object is used to restrict the protocol confiuration during a connecitivity check session using the specified criteria.","New-AzureRmNetworkWatcherProtocolConfiguration",,"New"
"AzureRmNotificationHub","The New-AzureRmNotificationHub cmdlet creates a notification hub. Notification hubs are used to send push notifications to multiple clients regardless of the platform used by those clients. Notification hubs are roughly equivalent to individual apps: each of your apps will typically have its own notification hub.
","New-AzureRmNotificationHub",,"New"
