text, lemma_, pos_, tag_, dep_, is_alpha, is_stop, count, samples,
degree,degree,NOUN,NN,ROOT,True,False,5,[u'The maximum degree of parallelism for this account ', u'The degree of parallelism for the job ']
material,material,NOUN,NN,nsubjpass,True,False,5,[u'The update key operation changes specified attributes of a stored key and can be applied to any key type and key version stored in Azure Key Vault In order to perform this operation the key must already exist in the Key Vault Note The cryptographic material of a key itself cannot be changed ', u'Requests that a backup of the specified key be downloaded to the client The Key Backup operation exports a key from Azure Key Vault in a protected form Note that this operation does NOT return key material in a form that can be used outside the Azure Key Vault system the returned key material is either protected to a Azure Key Vault HSM or to Azure Key Vault itself The intent of this operation is to allow a client to GENERATE a key in one Azure Key Vault instance BACKUP the key and then RESTORE it into another Azure Key Vault instance The BACKUP operation may be used to export in protected form any key type from Azure Key Vault Individual versions of a key cannot be backed up BACKUP RESTORE can be performed within geographical boundaries only meaning that a BACKUP from one geographical area cannot be restored to another geographical area For example a backup from the US geographical area cannot be restored in an EU geographical area ']
audit,audit,NOUN,NN,compound,True,False,5,[u'The number of days to retain audit logs ', u'List of actions and action groups to audit ']
term,term,NOUN,NN,dobj,True,False,5,[u'Accept Azure Marketplace term so that the image can be used to create VMs', u'The CPU configuration in terms of number of cores required for the build ']
paramater,paramater,NOUN,NNS,pobj,True,False,4,[u'Create a PostgreSQL server with only required paramaters in North Europe ', u'Create a PostgreSQL server with all paramaters set ']
concurrency,concurrency,NOUN,NN,pobj,True,False,4,[u' The client may specify the ETag for the entity on the request in order to compare to the ETag maintained by the service for the purpose of optimistic concurrency The update operation will be performed only if the ETag sent by the client matches the value maintained by the server indicating that the entity has not been modified since it was retrieved by the client To force an unconditional update set If Match to the wildcard character ', u' The client may specify the ETag for the entity on the request in order to compare to the ETag maintained by the service for the purpose of optimistic concurrency The merge operation will be performed only if the ETag sent by the client matches the value maintained by the server indicating that the entity has not been modified since it was retrieved by the client To force an unconditional merge set If Match to the wildcard character ']
cloudserviceconfiguration,cloudserviceconfiguration,NOUN,NN,pobj,True,False,4,[u'The password of the account The password is required for Windows nodes those created with cloudServiceConfiguration or created with virtualMachineConfiguration using a Windows image reference For Linux compute nodes the password can optionally be specified along with the sshPublicKey property ', u'Upgrades the operating system of the specified pool During an upgrade the Batch service upgrades each compute node in the pool When a compute node is chosen for upgrade any tasks running on that node are removed from the node and returned to the queue to be rerun later or on a different compute node The node will be unavailable until the upgrade is complete This operation results in temporarily reduced pool capacity as nodes are taken out of service to be upgraded Although the Batch service tries to avoid upgrading all compute nodes at the same time it does not guarantee to do this particularly on small pools therefore the pool may be temporarily unavailable to run tasks When this operation runs the pool state changes to upgrading When all compute nodes have finished upgrading the pool state returns to active While the upgrade is in progress the pool s currentOSVersion reflects the OS version that nodes are upgrading from and targetOSVersion reflects the OS version that nodes are upgrading to Once the upgrade is complete currentOSVersion is updated to reflect the OS version now running on all nodes This operation can only be invoked on pools created with the cloudServiceConfiguration property ']
purpose,purpose,NOUN,NN,pobj,True,False,4,[u' The client may specify the ETag for the entity on the request in order to compare to the ETag maintained by the service for the purpose of optimistic concurrency The update operation will be performed only if the ETag sent by the client matches the value maintained by the server indicating that the entity has not been modified since it was retrieved by the client To force an unconditional update set If Match to the wildcard character ', u' The client may specify the ETag for the entity on the request in order to compare to the ETag maintained by the service for the purpose of optimistic concurrency The merge operation will be performed only if the ETag sent by the client matches the value maintained by the server indicating that the entity has not been modified since it was retrieved by the client To force an unconditional merge set If Match to the wildcard character ']
percentage,percentage,NOUN,NN,compound,True,False,4,[u'space separated slot routings in a format of slot name percentage e g staging 50 Unused traffic percentage will go to the Production slot', u'space separated slot routings in a format of slot name percentage e g staging 50 Unused traffic percentage will go to the Production slot']
latency,latency,NOUN,NN,pobj,True,False,4,[u' If set to true validates an MD5 hash for each retrieved portion of the file This is primarily valuable for detecting bitflips on the wire if using http instead of https as https the default will already validate Note that the service will only return transactional MD5s for chunks 4MB or less so the first get request will be of size self MAX_CHUNK_GET_SIZE instead of self MAX_SINGLE_GET_SIZE If self MAX_CHUNK_GET_SIZE was set to greater than 4MB an error will be thrown As computing the MD5 takes processing time and more requests will need to be done due to the reduced chunk size there may be some increase in latency ', u' If set to true validates an MD5 hash for each retrieved portion of the blob This is primarily valuable for detecting bitflips on the wire if using http instead of https as https the default will already validate Note that the service will only return transactional MD5s for chunks 4MB or less so the first get request will be of size self MAX_CHUNK_GET_SIZE instead of self MAX_SINGLE_GET_SIZE If self MAX_CHUNK_GET_SIZE was set to greater than 4MB an error will be thrown As computing the MD5 takes processing time and more requests will need to be done due to the reduced chunk size there may be some increase in latency ']
dop,dop,NOUN,NN,nsubjpass,True,False,4,[u'The minimum priority allowed per job for this policy At least one of min priority per job and max dop per job must be specified ', u'The maximum degree of parallelism allowed per job for this policy At least one of min priority per job and max dop per job must be specified ']
d1,d1,NOUN,NN,compound,False,False,4,[u'Virtual hard disk URI For example https mystorage blob core windows net vhds d1 vhd', u'The pricing tiers e g F1 Free D1 Shared B1 Basic Small B2 Basic Medium B3 Basic Large S1 Standard Small P1 Premium Small P1V2 Premium V2 Small etc']
topology,topology,NOUN,NN,dobj,True,False,4,[u'Get the network topology of a resource group virtual network or subnet ', u'The name of the target resource group to perform topology on ']
centos,centos,NOUN,NN,compound,True,False,4,[u'List all CentOS images ', u'List all skus available for CentOS published by OpenLogic in the West US region ']
rolling,rolling,NOUN,NN,amod,True,False,4,[u'Cancels the current virtual machine scale set rolling upgrade ', u'Starts a rolling upgrade to move all virtual machine scale set instances to the latest available Platform Image OS version Instances which are already running the latest available OS version are not affected ']
concept,concept,NOUN,NN,dobj,True,False,4,[u'A boolean value indicating whether the queue supports the concept of sessions ', u'A boolean value indicating if a subscription supports the concept of sessions ']
bacpac,bacpac,NOUN,NN,dobj,True,False,4,[u'Imports a bacpac into an existing database ', u'Import bacpac into an existing database using a storage account key ']
s1,s1,NOUN,NN,compound,False,False,4,[u'The pricing tiers e g F1 Free D1 Shared B1 Basic Small B2 Basic Medium B3 Basic Large S1 Standard Small P1 Premium Small P1V2 Premium V2 Small etc', u'The pricing tiers e g F1 Free D1 Shared B1 Basic Small B2 Basic Medium B3 Basic Large S1 Standard Small P1 Premium Small P1V2 Premium V2 Small etc']
defintion,defintion,NOUN,NN,dobj,True,False,4,[u'JSON encoded policy defintion Use file to load from a file ', u'Create a managed application defintion ']
sheet,sheet,NOUN,NN,dobj,True,False,4,[u'Inspect the price sheet of an Azure subscription within a billing period ', u'Show the price sheet for an Azure subscription within a billing period ']
correlation,correlation,NOUN,NN,pobj,True,False,4,[u'Identifier of correlation ', u'Device to cloud message correlation Id ']
threshold,threshold,NOUN,NN,pobj,True,False,4,[u'Value for low CPU threshold ', u'Update low CPU threshold for a given subscription to 20 ']
repo,repo,NOUN,NN,pobj,True,False,4,[u'Working directory of the application Default will be root of the repo', u'The path within the container where the git repo volume should be mounted Must not contain colon ']
myaccount,myaccount,NOUN,NN,compound,True,False,4,[u' A URL of up to 2 KB in length that specifies an Azure file or blob The value should be URL encoded as it would appear in a request URI If the source is in another account the source must either be public or must be authenticated via a shared access signature If the source is public no authentication is required Examples https myaccount file core windows net myshare mydir myfile https otheraccount file core windows net myshare mydir myfile sastoken', u' A URL of up to 2 KB in length that specifies an Azure file or blob The value should be URL encoded as it would appear in a request URI If the source is in another account the source must either be public or must be authenticated via a shared access signature If the source is public no authentication is required Examples https myaccount blob core windows net mycontainer myblob https myaccount blob core windows net mycontainer myblob snapshot DateTime https otheraccount blob core windows net mycontainer myblob sastoken']
param,param,NOUN,NNS,conj,True,False,4,[u' End of byte range to use for downloading a section of the file If end_range is given start_range must be provided The start_range and end_range params are inclusive Ex start_range 0 end_range 511 will download first 512 bytes of file ', u' Start of byte range to use for downloading a section of the file If no end_range is given all bytes after the start_range will be downloaded The start_range and end_range params are inclusive Ex start_range 0 end_range 511 will download first 512 bytes of file ']
power,power,NOUN,NN,conj,True,False,4,[u'show public ip address FQDN and power states command will run slow', u'Power off a vm specified by Id ']
broker,broker,NOUN,NNS,pobj,True,False,4,[u'A boolean value that indicates whether the topic to be partitioned across multiple message brokers is enabled ', u'A boolean value that indicates whether the topic to be partitioned across multiple message brokers is enabled ']
lifetime,lifetime,NOUN,NN,compound,True,False,4,[u'Get lifetime summary statistics for all of the jobs in a Batch account ', u'Get lifetime summary statistics for all of the pools in a Batch account ']
help,help,NOUN,NN,dobj,True,False,4,[u'Name or ID of the staging storage account The VM configuration will be restored to this storage account See the help for restore to staging storage account parameter for more info ', u'The Resource ID of the VNet s Subnet you will use to connect the source and target DBs Use az network vnet subnet show h for help to get your subnet s ID ']
eastus,eastus,NOUN,NN,pobj,True,False,4,[u'space separated locations in regionName failoverPriority format E g eastus 0 westus 1 Failover priority values are 0 for write regions and greater than 0 for read regions A failover priority value must be unique and less than the total number of regions Default single region account in the location of the specified resource group ', u'space separated locations in regionName failoverPriority format E g eastus 0 westus 1 Failover priority values are 0 for write regions and greater than 0 for read regions A failover priority value must be unique and less than the total number of regions Default single region account in the location of the specified resource group ']
reason,reason,NOUN,NN,nsubj,True,False,4,[u'The maximum elapsed time that the job may run measured from the time the job is created If the job does not complete within the time limit the Batch service terminates it and any tasks that are still running In this case the termination reason will be MaxWallClockTimeExpiry If this property is not specified there is no time limit on how long the job may run Expected format is an ISO 8601 duration ', u'The maximum elapsed time that the job may run measured from the time the job is created If the job does not complete within the time limit the Batch service terminates it and any tasks that are still running In this case the termination reason will be MaxWallClockTimeExpiry If this property is not specified there is no time limit on how long the job may run Expected format is an ISO 8601 duration ']
thread,thread,NOUN,NNS,pobj,True,False,4,[u' If set to 2 or greater an initial get will be done for the first self MAX_SINGLE_GET_SIZE bytes of the file If this is the entire file the method returns at this point If it is not it will download the remaining data parallel using the number of threads equal to max_connections Each chunk will be of size self MAX_CHUNK_GET_SIZE If set to 1 a single large get request will be done This is not generally recommended but available if very few threads should be used network requests are very expensive or a non seekable stream prevents parallel download This may also be valuable if the file is being concurrently modified to enforce atomicity or if many files are expected to be empty as an extra request is required for empty files if max_connections is greater than 1 ', u' If set to 2 or greater an initial get will be done for the first self MAX_SINGLE_GET_SIZE bytes of the file If this is the entire file the method returns at this point If it is not it will download the remaining data parallel using the number of threads equal to max_connections Each chunk will be of size self MAX_CHUNK_GET_SIZE If set to 1 a single large get request will be done This is not generally recommended but available if very few threads should be used network requests are very expensive or a non seekable stream prevents parallel download This may also be valuable if the file is being concurrently modified to enforce atomicity or if many files are expected to be empty as an extra request is required for empty files if max_connections is greater than 1 ']
protector,protector,NOUN,NN,dobj,True,False,4,[u'Sets the server s encryption protector ', u'The Azure Key Vault key identifier of the server key to be made encryption protector An example key identifier is https YourVaultName vault azure net keys YourKeyName 01234567890123456789012345678901 ']
fire,fire,NOUN,NN,pobj,True,False,4,[u'Add an action to fire when the alert is triggered ', u'Add an action to fire when a scaling event occurs ']
enrollment,enrollment,NOUN,NN,compound,True,False,4,[u'Gets a enrollment account by name ', u'name of the enrollment account']
open_mode,open_mode,NOUN,NN,nsubj,False,False,4,[u' Mode to use when opening the file Note that specifying append only open_mode prevents parallel download So max_connections must be set to 1 if this open_mode is used ', u' Mode to use when opening the file Note that specifying append only open_mode prevents parallel download So max_connections must be set to 1 if this open_mode is used ']
stack,stack,NOUN,NNS,pobj,True,False,4,[u'List available built in stacks which can be used for web apps ', u'list runtime stacks for linux based webapps']
input,input,NOUN,NN,compound,True,False,4,[u'The path to the input file ', u'Space separated list of files It can be used to tell the service to only use the files specified from the input asset ']
indication,indication,NOUN,NN,pobj,True,False,4,[u'The end time of the query In ISO format with explicit indication of timezone 1970 01 01T00 00 00Z 1970 01 01T00 00 00 0500 Defaults to current time ', u'The start time of the query In ISO format with explicit indication of timezone 1970 01 01T00 00 00Z 1970 01 01T00 00 00 0500 Defaults to 1 Hour prior to the current time ']
copy_blob,copy_blob,NOUN,NN,compound,False,False,4,[u'Aborts a pending copy_blob operation and leaves a destination blob with zero length and full metadata ', u' Copy identifier provided in the copy id of the original copy_blob operation ']
integration,integration,NOUN,NN,pobj,True,False,4,[u'Git repository URL to link with manual integration', u'Synchronize from the repository Only needed under manual integration mode ']
chart,chart,NOUN,NN,pobj,True,False,4,[u'URL of a Helm chart that installs ACI Connector ', u'Upgrade the ACI Connector from a custom Helm chart with custom tag ']
verification,verification,NOUN,NN,compound,True,False,4,[u'Generates a verification code for an Azure IoT Hub certificate ', u'Generates a verification code for MyCertificate']
update_message,update_message,NOUN,NN,compound,False,False,4,[u'Deletes the specified message Normally after a client retrieves a message with the get_messages operation the client is expected to process and delete the message To delete the message you must have two items of data id and pop_receipt The id is returned from the previous get_messages operation The pop_receipt is returned from the most recent func get_messages or func update_message operation In order for the delete_message operation to succeed the pop_receipt specified on the request must match the pop_receipt returned from the func get_messages or func update_message operation ', u'Deletes the specified message Normally after a client retrieves a message with the get_messages operation the client is expected to process and delete the message To delete the message you must have two items of data id and pop_receipt The id is returned from the previous get_messages operation The pop_receipt is returned from the most recent func get_messages or func update_message operation In order for the delete_message operation to succeed the pop_receipt specified on the request must match the pop_receipt returned from the func get_messages or func update_message operation ']
algorithm,algorithm,NOUN,NN,ROOT,True,False,4,[u'Required The IPSec encryption algorithm IKE phase 1 Possible values include None DES DES3 AES128 AES192 AES256 GCMAES128 GCMAES192 GCMAES256 ', u'Required The IPSec integrity algorithm IKE phase 1 Possible values include MD5 SHA1 SHA256 GCMAES128 GCMAES192 GCMAES256 ']
body,body,NOUN,NN,pobj,True,False,4,[u'JSON encoded parameter arguments for the action that will be passed along in the post request body Use file to load from a file ', u'Device to cloud message body ']
gigabyte,gigabyte,NOUN,NNS,pobj,True,False,4,[u' Specifies the maximum size of the share in gigabytes Must be greater than 0 and less than or equal to 5TB 5120 ', u'Gets the approximate size of the data stored on the share rounded up to the nearest gigabyte Note that this value may not include all recently created or recently resized files ']
front,front,NOUN,NN,pobj,True,False,4,[u'Retrieves one or more messages from the front of the queue but does not alter the visibility of the message Only messages that are visible may be retrieved When a message is retrieved for the first time with a call to get_messages its dequeue_count property is set to 1 If it is not deleted and is subsequently retrieved again the dequeue_count property is incremented The client may use this value to determine how many times a message has been retrieved Note that a call to peek_messages does not increment the value of DequeueCount but returns this value for the client to read If the key encryption key or resolver field is set on the local service object the messages will be decrypted before being returned ', u'The front end port number ']
functionapp,functionapp,NOUN,NN,poss,True,False,4,[u' PREVIEW display functionapp s managed service identity', u' PREVIEW manage functionapp s managed service identity']
enforcement,enforcement,NOUN,NN,dobj,True,False,4,[u'Enable ssl enforcement or not when connect to server ', u'Enable ssl enforcement or not when connect to server ']
reliability,reliability,NOUN,NN,compound,True,False,4,[u'Update the reliability tier for the primary node in a cluster ', u'Add node count automatically when changing reliability ']
commitment,commitment,NOUN,NN,compound,True,False,4,[u'The desired commitment tier for this account to use ', u'The desired commitment tier for this account to use ']
networking,networking,NOUN,NN,dobj,True,False,4,[u'Enable accelerated networking ', u'Enable accelerated networking ']
mycontainer,mycontainer,NOUN,NN,compound,True,False,4,[u' A URL of up to 2 KB in length that specifies an Azure file or blob The value should be URL encoded as it would appear in a request URI If the source is in another account the source must either be public or must be authenticated via a shared access signature If the source is public no authentication is required Examples https myaccount blob core windows net mycontainer myblob https myaccount blob core windows net mycontainer myblob snapshot DateTime https otheraccount blob core windows net mycontainer myblob sastoken', u' A URL of up to 2 KB in length that specifies an Azure file or blob The value should be URL encoded as it would appear in a request URI If the source is in another account the source must either be public or must be authenticated via a shared access signature If the source is public no authentication is required Examples https myaccount blob core windows net mycontainer myblob https myaccount blob core windows net mycontainer myblob snapshot DateTime https otheraccount blob core windows net mycontainer myblob sastoken']
max_single_get_size,max_single_get_size,NOUN,NN,dep,False,False,4,[u' If set to true validates an MD5 hash for each retrieved portion of the file This is primarily valuable for detecting bitflips on the wire if using http instead of https as https the default will already validate Note that the service will only return transactional MD5s for chunks 4MB or less so the first get request will be of size self MAX_CHUNK_GET_SIZE instead of self MAX_SINGLE_GET_SIZE If self MAX_CHUNK_GET_SIZE was set to greater than 4MB an error will be thrown As computing the MD5 takes processing time and more requests will need to be done due to the reduced chunk size there may be some increase in latency ', u' If set to 2 or greater an initial get will be done for the first self MAX_SINGLE_GET_SIZE bytes of the file If this is the entire file the method returns at this point If it is not it will download the remaining data parallel using the number of threads equal to max_connections Each chunk will be of size self MAX_CHUNK_GET_SIZE If set to 1 a single large get request will be done This is not generally recommended but available if very few threads should be used network requests are very expensive or a non seekable stream prevents parallel download This may also be valuable if the file is being concurrently modified to enforce atomicity or if many files are expected to be empty as an extra request is required for empty files if max_connections is greater than 1 ']
integrity,integrity,NOUN,NN,compound,True,False,3,[u'Whether to perform a checksum based data integrity validation between source and target for the selected database and tables ', u'Required The IPSec integrity algorithm IKE phase 1 Possible values include MD5 SHA1 SHA256 GCMAES128 GCMAES192 GCMAES256 ']
sha256,sha256,NOUN,NN,pobj,False,False,3,[u'Delete an image by sha256 based manifest digest This deletes all tags referencing the manifest and any associated layer data ', u'Required The IPSec integrity algorithm IKE phase 1 Possible values include MD5 SHA1 SHA256 GCMAES128 GCMAES192 GCMAES256 ']
kudu,kudu,NOUN,NN,amod,True,False,3,[u'Perform deployment using the kudu zip push deployment for a webapp ', u'By default all live traces configured by az webapp log config will be shown but you can scope to certain providers folders e g application http etc For details check out https github com projectkudu kudu wiki Diagnostic Log Stream']
placeholder,placeholder,NOUN,NN,attr,True,False,3,[u'Usermetadata is a placeholder to store user defined string data with maximum length 1024 e g it can be used to store descriptive data such as list of teams and their contact information also user defined configuration settings can be stored ', u' When the request includes this parameter the operation returns a class azure storage blob models BlobPrefix element in the result list that acts as a placeholder for all blobs whose names begin with the same substring up to the appearance of the delimiter character The delimiter may be a single character or a string ']
mgmt,mgmt,NOUN,NN,compound,True,False,3,[u'A path to a json file containing file server create parameters json representation of azure mgmt batchai models FileServerCreateParameters Note parameters given via command line will overwrite parameters specified in the configuration file ', u'A path to a json file containing job create parameters json representation of azure mgmt batchai models JobCreateParameters ']
logs,logs,NOUN,NN,compound,True,False,3,[u'JSON encoded list of logs settings Use file to load from a file ', u'A file containing the upload batch service logs configuration specification in JSON format If this parameter is specified all Upload Batch Service Logs Configuration Arguments are ignored ']
series,series,NOUN,NN,appos,True,False,3,[u'The size of virtual machines in the pool All virtual machines in a pool are the same size For information about available sizes of virtual machines for Cloud Services pools pools created with cloudServiceConfiguration see Sizes for Cloud Services https azure microsoft com documentation articles cloud services sizes specs Batch supports all Cloud Services VM sizes except ExtraSmall A1V2 and A2V2 For information about available VM sizes for pools using images from the Virtual Machines Marketplace pools created with virtualMachineConfiguration see Sizes for Virtual Machines Linux https azure microsoft com documentation articles virtual machines linux sizes or Sizes for Virtual Machines Windows https azure microsoft com documentation articles virtual machines windows sizes Batch supports all Azure VM sizes except STANDARD_A0 and those with premium storage STANDARD_GS STANDARD_DS and STANDARD_DSV2 series ', u'List success E2E latency of a storage account and split the data series based on both API name and geo type']
jobspecification,jobspecification,NOUN,NN,pobj,True,False,3,[u'The time interval between the start times of two successive jobs under the job schedule A job schedule can have at most one active job under it at any given time Because a job schedule can have at most one active job under it at any given time if it is time to create a new job under a job schedule but the previous job is still running the Batch service will not create the new job until the previous job finishes If the previous job does not finish within the startWindow period of the new recurrenceInterval then no new job will be scheduled for that interval For recurring jobs you should normally specify a jobManagerTask in the jobSpecification If you do not use jobManagerTask you will need an external process to monitor when jobs are created add tasks to the jobs and terminate the jobs ready for the next recurrence The default is that the schedule does not recur one job is created within the startWindow after the doNotRunUntil time and the schedule is complete as soon as that job finishes The minimum value is 1 minute If you specify a lower value the Batch service rejects the schedule with an error if you are calling the REST API directly the HTTP status code is 400 Bad Request Expected format is an ISO 8601 duration ', u'The time interval between the start times of two successive jobs under the job schedule A job schedule can have at most one active job under it at any given time Because a job schedule can have at most one active job under it at any given time if it is time to create a new job under a job schedule but the previous job is still running the Batch service will not create the new job until the previous job finishes If the previous job does not finish within the startWindow period of the new recurrenceInterval then no new job will be scheduled for that interval For recurring jobs you should normally specify a jobManagerTask in the jobSpecification If you do not use jobManagerTask you will need an external process to monitor when jobs are created add tasks to the jobs and terminate the jobs ready for the next recurrence The default is that the schedule does not recur one job is created within the startWindow after the doNotRunUntil time and the schedule is complete as soon as that job finishes The minimum value is 1 minute If you specify a lower value the Batch service rejects the schedule with an error if you are calling the REST API directly the HTTP status code is 400 Bad Request Expected format is an ISO 8601 duration ']
tool,tool,NOUN,NN,dobj,True,False,3,[u'Download and install the DC OS command line tool for a cluster ', u'Download and install kubectl the Kubernetes command line tool ']
uploading,uploading,NOUN,NN,pcomp,True,False,3,[u'Adds a new message to the back of the message queue The visibility timeout specifies the time that the message will be invisible After the timeout expires the message will become visible If a visibility timeout is not specified the default value of 0 is used The message time to live specifies how long a message will remain in the queue The message will be deleted from the queue when the time to live period expires If the key encryption key field is set on the local service object this method will encrypt the content before uploading ', u'Lists the asset SAS URLs used for uploading and downloading asset content ']
organization,organization,NOUN,NN,compound,True,False,3,[u'Application ID to integrate AAD organization account Sign in into your web app', u'The organization id ']
ile,ile,NOUN,NN,nmod,True,False,3,[u'The storage service s to remove rules from Allowed options are b lob f ile q ueue t able Can be combined ', u'The storage service s to add rules to Allowed options are b lob f ile q ueue t able Can be combined ']
multicontainer,multicontainer,NOUN,NN,compound,True,False,3,[u'Linux only Config file for multicontainer apps local or remote ', u'config file for multicontainer apps']
dashboard,dashboard,NOUN,NN,dobj,True,False,3,[u'Show the dashboard for a Kubernetes cluster in a web browser ', u'Show the dashboard for a service container s orchestrator in a web browser ']
opportunity,opportunity,NOUN,NN,nsubjpass,True,False,3,[u'The time interval starting from the time at which the schedule indicates a job should be created within which a job must be created If a job is not created within the startWindow interval then the opportunity is lost no job will be created until the next recurrence of the schedule If the schedule is recurring and the startWindow is longer than the recurrence interval then this is equivalent to an infinite startWindow because the job that is due in one recurrenceInterval is not carried forward into the next recurrence interval The default is infinite The minimum value is 1 minute If you specify a lower value the Batch service rejects the schedule with an error if you are calling the REST API directly the HTTP status code is 400 Bad Request Expected format is an ISO 8601 duration ', u'The time interval starting from the time at which the schedule indicates a job should be created within which a job must be created If a job is not created within the startWindow interval then the opportunity is lost no job will be created until the next recurrence of the schedule If the schedule is recurring and the startWindow is longer than the recurrence interval then this is equivalent to an infinite startWindow because the job that is due in one recurrenceInterval is not carried forward into the next recurrence interval The default is infinite The minimum value is 1 minute If you specify a lower value the Batch service rejects the schedule with an error if you are calling the REST API directly the HTTP status code is 400 Bad Request Expected format is an ISO 8601 duration ']
assignee,assignee,NOUN,NN,poss,True,False,3,[u'assignee s graph object id such as the principal id from a managed service identity Use this instead of assignee to bypass graph permission issues', u'assignee s graph object id such as the principal id from a managed service identity Use this instead of assignee to bypass graph permission issues']
auditing,auditing,NOUN,NN,compound,True,False,3,[u'Manage a database s auditing policy ', u'Update a database s auditing policy ']
chain,chain,NOUN,NN,conj,True,False,3,[u'Merges a certificate or a certificate chain with a key pair existing on the server The MergeCertificate operation performs the merging of a certificate or certificate chain with a key pair currently available in the service Authorization requires the certificates update permission ', u'Merges a certificate or a certificate chain with a key pair existing on the server The MergeCertificate operation performs the merging of a certificate or certificate chain with a key pair currently available in the service Authorization requires the certificates update permission ']
row,row,NOUN,NN,compound,True,False,3,[u' The minimum row key accessible with this shared access signature startpk must accompany startrk Key values are inclusive If omitted there is no lower bound on the table entities that can be accessed ', u' The maximum row key accessible with this shared access signature endpk must accompany endrk Key values are inclusive If omitted there is no upper bound on the table entities that can be accessed ']
working,working,NOUN,NN,compound,True,False,3,[u'Working directory of the application Default will be root of the repo', u'Working directory of the application Default will be root of the repo']
effort,effort,NOUN,NN,compound,True,False,3,[u'Copies a file asynchronously This operation returns a copy operation properties object including a copy ID you can use to check or abort the copy operation The File service copies files on a best effort basis If the destination file exists it will be overwritten The destination file cannot be modified while the copy operation is in progress ', u'Copies a blob asynchronously This operation returns a copy operation properties object including a copy ID you can use to check or abort the copy operation The Blob service copies blobs on a best effort basis The source blob for a copy operation may be a block blob an append blob or a page blob If the destination blob already exists it must be of the same blob type as the source blob Any existing destination blob will be overwritten The destination blob cannot be modified while a copy operation is in progress When copying from a page blob the Blob service creates a destination page blob of the source blob s length initially containing all zeroes Then the source page ranges are enumerated and non empty ranges are copied For a block blob or an append blob the Blob service creates a committed blob of zero length before returning from this operation When copying from a block blob all committed blocks and their block IDs are copied Uncommitted blocks are not copied At the end of the copy operation the destination blob will have the same committed block count as the source When copying from an append blob all committed blocks are copied At the end of the copy operation the destination blob will have the same committed block count as the source For all blob types you can call get_blob_properties on the destination blob to check the status of the copy operation The final blob will be committed when the copy completes ']
constraint,constraint,NOUN,NNS,pobj,True,False,3,[u'Restores a backed up key to a vault Imports a previously backed up key into Azure Key Vault restoring the key its key identifier attributes and access control policies The RESTORE operation may be used to import a previously backed up key Individual versions of a key cannot be restored The key is restored in its entirety with the same key name as it had when it was backed up If the key name is not available in the target Key Vault the RESTORE operation will be rejected While the key name is retained during restore the final key identifier will change if the key is restored to a different vault Restore will restore all versions and preserve version identifiers The RESTORE operation is subject to security constraints The target Key Vault must be owned by the same Microsoft Azure Subscription as the source Key Vault The user must have RESTORE permission in the target Key Vault ', u'A file containing the constraints specification in JSON format If this parameter is specified all Constraints Arguments are ignored ']
http2,http2,NOUN,NN,pobj,False,False,3,[u'configures a web site to allow clients to connect over http2 0 ', u'Use HTTP2 for the application gateway ']
product,product,NOUN,NN,ROOT,True,False,3,[u'plan product', u'plan product']
eq,eq,NOUN,NN,nmod,True,False,3,[u'May be used to filter billing periods by billingPeriodEndDate The filter supports eq lt gt le ge and and It does not currently support ne or or not ', u'The filter to apply on the operation For example you can use filter provisioningState eq state ']
kubectl,kubectl,NOUN,NN,pobj,True,False,3,[u' PREVIEW The ID of an Azure Active Directory client application of type Native This application is for user login via kubectl ', u'Download and install kubectl the Kubernetes command line tool ']
failoverpriority,failoverpriority,NOUN,NN,compound,True,False,3,[u'space separated locations in regionName failoverPriority format E g eastus 0 westus 1 Failover priority values are 0 for write regions and greater than 0 for read regions A failover priority value must be unique and less than the total number of regions Default single region account in the location of the specified resource group ', u'space separated locations in regionName failoverPriority format E g eastus 0 westus 1 Failover priority values are 0 for write regions and greater than 0 for read regions A failover priority value must be unique and less than the total number of regions Default single region account in the location of the specified resource group ']
xml,xml,NOUN,NN,compound,True,False,3,[u'Enables xml output format ', u'Create a service principal with password and configure its access to an Azure Media Services account Output will be in xml format ']
analytic,analytic,NOUN,NNS,compound,True,False,3,[u'The Data Lake analytics job and catalog service dns suffix', u'Gets the properties of a storage account s Blob service including Azure Storage Analytics ']
standard_lrs,standard_lrs,NOUN,NN,pobj,False,False,3,[u'pre existing storage account name or its blob uri to capture boot diagnostics Its sku should be one of Standard_GRS Standard_LRS and Standard_RAGRS', u'The SKU of the storage account with which to persist VM By default only Standard_LRS and Premium_LRS are allowed With use unmanaged disk all are available ']
continuation,continuation,NOUN,NN,compound,True,False,3,[u' An opaque continuation token This value can be retrieved from the next_marker field of a previous generator object if num_results was specified and that generator has finished enumerating results If specified this generator will begin returning results from the point where the previous generator stopped ', u' An opaque continuation object This value can be retrieved from the next_marker field of a previous generator object if num_results was specified and that generator has finished enumerating results If specified this generator will begin returning results from the point where the previous generator stopped ']
pod,pod,NOUN,NN,compound,True,False,3,[u'A CIDR notation IP range from which to assign pod IPs when kubenet is used ', u'The maximum number of pods deployable to a node ']
staging,staging,NOUN,NN,compound,True,False,3,[u'Use this flag when you want disks to be restored to the staging storage account using the storage account parameter When not specified disks will be restored to their original storage accounts Default false ', u'Name or ID of the staging storage account The VM configuration will be restored to this storage account See the help for restore to staging storage account parameter for more info ']
